[30/04/2022 09:57:27 - INFO] Discord Presence activated
[30/04/2022 09:57:27 - INFO] Creating discord-rpc client
[30/04/2022 15:19:55 - TRACE] VSCode language id: javascript
[30/04/2022 15:19:57 - TRACE] VSCode language id: javascript
[30/04/2022 15:19:59 - TRACE] VSCode language id: javascript
[30/04/2022 15:20:01 - TRACE] VSCode language id: javascript
[30/04/2022 15:20:03 - TRACE] VSCode language id: javascript
[30/04/2022 15:20:05 - TRACE] VSCode language id: javascript
[30/04/2022 15:20:07 - TRACE] VSCode language id: javascript
[30/04/2022 15:20:09 - TRACE] VSCode language id: javascript
[30/04/2022 15:20:43 - TRACE] VSCode language id: handlebars
[30/04/2022 15:21:11 - TRACE] VSCode language id: handlebars
[30/04/2022 15:21:13 - TRACE] VSCode language id: handlebars
[30/04/2022 15:21:16 - TRACE] VSCode language id: handlebars
[30/04/2022 15:21:18 - TRACE] VSCode language id: handlebars
[30/04/2022 15:21:22 - TRACE] VSCode language id: handlebars
[30/04/2022 15:21:24 - TRACE] VSCode language id: handlebars
[30/04/2022 15:21:26 - TRACE] VSCode language id: handlebars
[30/04/2022 15:21:27 - TRACE] VSCode language id: handlebars
[30/04/2022 15:21:29 - TRACE] VSCode language id: handlebars
[30/04/2022 15:21:31 - TRACE] VSCode language id: handlebars
[30/04/2022 15:21:33 - TRACE] VSCode language id: handlebars
[30/04/2022 15:21:35 - TRACE] VSCode language id: handlebars
[30/04/2022 15:21:43 - TRACE] VSCode language id: handlebars
[30/04/2022 15:21:45 - TRACE] VSCode language id: handlebars
[30/04/2022 15:21:48 - TRACE] VSCode language id: handlebars
[30/04/2022 15:21:59 - TRACE] VSCode language id: handlebars
[30/04/2022 15:22:01 - TRACE] VSCode language id: handlebars
[30/04/2022 15:22:03 - TRACE] VSCode language id: handlebars
[30/04/2022 15:22:05 - TRACE] VSCode language id: handlebars
[30/04/2022 15:22:07 - TRACE] VSCode language id: handlebars
[30/04/2022 15:22:09 - TRACE] VSCode language id: handlebars
[30/04/2022 15:22:13 - TRACE] VSCode language id: handlebars
[30/04/2022 15:22:15 - TRACE] VSCode language id: handlebars
[30/04/2022 15:22:17 - TRACE] VSCode language id: handlebars
[30/04/2022 15:22:23 - TRACE] VSCode language id: handlebars
[30/04/2022 15:22:25 - TRACE] VSCode language id: handlebars
[30/04/2022 15:22:27 - TRACE] VSCode language id: handlebars
[30/04/2022 15:22:29 - TRACE] VSCode language id: handlebars
[30/04/2022 15:22:31 - TRACE] VSCode language id: handlebars
[30/04/2022 15:22:33 - TRACE] VSCode language id: handlebars
[30/04/2022 15:22:35 - TRACE] VSCode language id: handlebars
[30/04/2022 15:22:37 - TRACE] VSCode language id: handlebars
[30/04/2022 15:23:10 - TRACE] VSCode language id: handlebars
[30/04/2022 15:23:12 - TRACE] VSCode language id: handlebars
[30/04/2022 15:23:14 - TRACE] VSCode language id: handlebars
[30/04/2022 15:23:16 - TRACE] VSCode language id: handlebars
[30/04/2022 15:23:18 - TRACE] VSCode language id: handlebars
[30/04/2022 15:23:20 - TRACE] VSCode language id: handlebars
[30/04/2022 15:23:21 - TRACE] VSCode language id: handlebars
[30/04/2022 15:23:23 - TRACE] VSCode language id: handlebars
[30/04/2022 15:23:25 - TRACE] VSCode language id: handlebars
[30/04/2022 15:23:27 - TRACE] VSCode language id: handlebars
[30/04/2022 15:23:28 - TRACE] VSCode language id: handlebars
[30/04/2022 15:23:30 - TRACE] VSCode language id: handlebars
[30/04/2022 15:23:33 - TRACE] VSCode language id: handlebars
[30/04/2022 15:23:35 - TRACE] VSCode language id: handlebars
[30/04/2022 15:24:27 - TRACE] VSCode language id: handlebars
[30/04/2022 15:24:29 - TRACE] VSCode language id: handlebars
[30/04/2022 15:24:31 - TRACE] VSCode language id: handlebars
[30/04/2022 15:24:34 - TRACE] VSCode language id: handlebars
[30/04/2022 15:24:36 - TRACE] VSCode language id: handlebars
[30/04/2022 15:24:38 - TRACE] VSCode language id: handlebars
[30/04/2022 15:24:40 - TRACE] VSCode language id: handlebars
[30/04/2022 15:24:42 - TRACE] VSCode language id: handlebars
[30/04/2022 15:24:44 - TRACE] VSCode language id: handlebars
[30/04/2022 15:24:46 - TRACE] VSCode language id: handlebars
[30/04/2022 15:24:48 - TRACE] VSCode language id: handlebars
[30/04/2022 15:24:51 - TRACE] VSCode language id: handlebars
[30/04/2022 15:24:53 - TRACE] VSCode language id: handlebars
[30/04/2022 15:24:56 - TRACE] VSCode language id: handlebars
[30/04/2022 15:24:58 - TRACE] VSCode language id: handlebars
[30/04/2022 15:25:00 - TRACE] VSCode language id: handlebars
[30/04/2022 15:25:04 - TRACE] VSCode language id: handlebars
[30/04/2022 15:25:06 - TRACE] VSCode language id: handlebars
[30/04/2022 15:25:09 - TRACE] VSCode language id: handlebars
[30/04/2022 15:25:11 - TRACE] VSCode language id: handlebars
[30/04/2022 15:25:14 - TRACE] VSCode language id: handlebars
[30/04/2022 15:25:16 - TRACE] VSCode language id: handlebars
[30/04/2022 15:25:18 - TRACE] VSCode language id: handlebars
[30/04/2022 15:25:20 - TRACE] VSCode language id: handlebars
[30/04/2022 15:25:22 - TRACE] VSCode language id: handlebars
[30/04/2022 15:25:24 - TRACE] VSCode language id: handlebars
[30/04/2022 15:25:25 - TRACE] VSCode language id: handlebars
[30/04/2022 15:25:27 - TRACE] VSCode language id: handlebars
[30/04/2022 15:25:29 - TRACE] VSCode language id: handlebars
[30/04/2022 15:25:58 - TRACE] VSCode language id: handlebars
[30/04/2022 15:26:00 - TRACE] VSCode language id: handlebars
[30/04/2022 15:26:02 - TRACE] VSCode language id: handlebars
[30/04/2022 15:26:04 - TRACE] VSCode language id: handlebars
[30/04/2022 15:26:07 - TRACE] VSCode language id: handlebars
[30/04/2022 15:26:09 - TRACE] VSCode language id: handlebars
[30/04/2022 15:26:15 - TRACE] VSCode language id: handlebars
[30/04/2022 15:26:17 - TRACE] VSCode language id: handlebars
[30/04/2022 15:26:19 - TRACE] VSCode language id: handlebars
[30/04/2022 15:26:21 - TRACE] VSCode language id: handlebars
[30/04/2022 15:26:24 - TRACE] VSCode language id: handlebars
[30/04/2022 15:26:42 - TRACE] VSCode language id: handlebars
[30/04/2022 15:26:44 - TRACE] VSCode language id: handlebars
[30/04/2022 15:27:04 - TRACE] VSCode language id: handlebars
[30/04/2022 15:27:06 - TRACE] VSCode language id: handlebars
[30/04/2022 15:27:08 - TRACE] VSCode language id: handlebars
[30/04/2022 15:27:11 - TRACE] VSCode language id: handlebars
[30/04/2022 15:27:13 - TRACE] VSCode language id: handlebars
[30/04/2022 15:27:44 - TRACE] VSCode language id: handlebars
[30/04/2022 15:27:46 - TRACE] VSCode language id: handlebars
[30/04/2022 15:27:48 - TRACE] VSCode language id: handlebars
[30/04/2022 15:27:58 - TRACE] VSCode language id: handlebars
[30/04/2022 15:28:00 - TRACE] VSCode language id: handlebars
[30/04/2022 15:28:01 - TRACE] VSCode language id: handlebars
[30/04/2022 15:28:03 - TRACE] VSCode language id: handlebars
[30/04/2022 15:28:05 - TRACE] VSCode language id: handlebars
[30/04/2022 15:28:07 - TRACE] VSCode language id: handlebars
[30/04/2022 15:28:08 - TRACE] VSCode language id: handlebars
[30/04/2022 15:28:10 - TRACE] VSCode language id: handlebars
[30/04/2022 15:28:13 - TRACE] VSCode language id: handlebars
[30/04/2022 15:28:15 - TRACE] VSCode language id: handlebars
[30/04/2022 15:28:17 - TRACE] VSCode language id: handlebars
[30/04/2022 15:28:19 - TRACE] VSCode language id: handlebars
[30/04/2022 15:28:21 - TRACE] VSCode language id: handlebars
[30/04/2022 15:29:05 - TRACE] VSCode language id: handlebars
[30/04/2022 15:29:07 - TRACE] VSCode language id: handlebars
[30/04/2022 15:29:09 - TRACE] VSCode language id: handlebars
[30/04/2022 15:29:11 - TRACE] VSCode language id: handlebars
[30/04/2022 15:29:15 - TRACE] VSCode language id: handlebars
[30/04/2022 15:29:17 - TRACE] VSCode language id: handlebars
[30/04/2022 15:29:19 - TRACE] VSCode language id: handlebars
[30/04/2022 15:29:21 - TRACE] VSCode language id: handlebars
[30/04/2022 15:29:23 - TRACE] VSCode language id: handlebars
[30/04/2022 15:29:25 - TRACE] VSCode language id: handlebars
[30/04/2022 15:29:33 - TRACE] VSCode language id: handlebars
[30/04/2022 15:29:35 - TRACE] VSCode language id: handlebars
[30/04/2022 15:29:37 - TRACE] VSCode language id: handlebars
[30/04/2022 15:29:39 - TRACE] VSCode language id: handlebars
[30/04/2022 15:29:41 - TRACE] VSCode language id: handlebars
[30/04/2022 15:29:42 - TRACE] VSCode language id: handlebars
[30/04/2022 15:29:44 - TRACE] VSCode language id: handlebars
[30/04/2022 15:29:46 - TRACE] VSCode language id: handlebars
[30/04/2022 15:29:52 - TRACE] VSCode language id: handlebars
[30/04/2022 15:29:54 - TRACE] VSCode language id: handlebars
[30/04/2022 15:29:56 - TRACE] VSCode language id: handlebars
[30/04/2022 15:29:58 - TRACE] VSCode language id: handlebars
[30/04/2022 15:30:00 - TRACE] VSCode language id: handlebars
[30/04/2022 15:30:02 - TRACE] VSCode language id: handlebars
[30/04/2022 15:30:04 - TRACE] VSCode language id: handlebars
[30/04/2022 15:30:06 - TRACE] VSCode language id: handlebars
[30/04/2022 15:30:11 - TRACE] VSCode language id: handlebars
[30/04/2022 15:30:13 - TRACE] VSCode language id: handlebars
[30/04/2022 15:30:16 - TRACE] VSCode language id: handlebars
[30/04/2022 15:30:35 - TRACE] VSCode language id: handlebars
[30/04/2022 15:30:37 - TRACE] VSCode language id: handlebars
[30/04/2022 15:31:09 - TRACE] VSCode language id: handlebars
[30/04/2022 15:31:11 - TRACE] VSCode language id: handlebars
[30/04/2022 15:31:16 - TRACE] VSCode language id: handlebars
[30/04/2022 15:31:18 - TRACE] VSCode language id: handlebars
[30/04/2022 15:31:20 - TRACE] VSCode language id: handlebars
[30/04/2022 15:31:22 - TRACE] VSCode language id: handlebars
[30/04/2022 15:31:24 - TRACE] VSCode language id: handlebars
[30/04/2022 15:31:44 - TRACE] VSCode language id: handlebars
[30/04/2022 15:31:46 - TRACE] VSCode language id: handlebars
[30/04/2022 15:31:48 - TRACE] VSCode language id: handlebars
[30/04/2022 15:31:50 - TRACE] VSCode language id: handlebars
[30/04/2022 15:32:12 - TRACE] VSCode language id: javascript
[30/04/2022 15:32:12 - TRACE] VSCode language id: javascript
[30/04/2022 15:32:20 - TRACE] VSCode language id: javascript
[30/04/2022 15:32:22 - TRACE] VSCode language id: javascript
[30/04/2022 15:32:24 - TRACE] VSCode language id: javascript
[30/04/2022 15:32:26 - TRACE] VSCode language id: javascript
[30/04/2022 15:32:28 - TRACE] VSCode language id: javascript
[30/04/2022 15:32:30 - TRACE] VSCode language id: javascript
[30/04/2022 15:32:36 - TRACE] VSCode language id: javascript
[30/04/2022 15:32:38 - TRACE] VSCode language id: javascript
[30/04/2022 15:32:49 - TRACE] VSCode language id: javascript
[30/04/2022 15:32:51 - TRACE] VSCode language id: javascript
[30/04/2022 15:32:53 - TRACE] VSCode language id: javascript
[30/04/2022 15:34:31 - TRACE] VSCode language id: handlebars
[30/04/2022 15:34:31 - TRACE] VSCode language id: handlebars
[30/04/2022 15:34:34 - TRACE] VSCode language id: handlebars
[30/04/2022 15:34:36 - TRACE] VSCode language id: handlebars
[30/04/2022 15:34:39 - TRACE] VSCode language id: handlebars
[30/04/2022 15:34:41 - TRACE] VSCode language id: handlebars
[30/04/2022 15:34:44 - TRACE] VSCode language id: handlebars
[30/04/2022 15:34:46 - TRACE] VSCode language id: handlebars
[30/04/2022 15:34:54 - TRACE] VSCode language id: handlebars
[30/04/2022 15:34:56 - TRACE] VSCode language id: handlebars
[30/04/2022 15:35:04 - TRACE] VSCode language id: handlebars
[30/04/2022 15:35:06 - TRACE] VSCode language id: handlebars
[30/04/2022 15:35:08 - TRACE] VSCode language id: handlebars
[30/04/2022 15:35:10 - TRACE] VSCode language id: handlebars
[30/04/2022 15:35:13 - TRACE] VSCode language id: handlebars
[30/04/2022 15:35:41 - TRACE] VSCode language id: handlebars
[30/04/2022 15:35:43 - TRACE] VSCode language id: handlebars
[30/04/2022 15:35:45 - TRACE] VSCode language id: handlebars
[30/04/2022 15:35:58 - TRACE] VSCode language id: handlebars
[30/04/2022 15:36:00 - TRACE] VSCode language id: handlebars
[30/04/2022 15:36:01 - TRACE] VSCode language id: handlebars
[30/04/2022 15:36:03 - TRACE] VSCode language id: handlebars
[30/04/2022 15:36:05 - TRACE] VSCode language id: handlebars
[30/04/2022 15:36:07 - TRACE] VSCode language id: handlebars
[30/04/2022 15:37:02 - TRACE] VSCode language id: javascript
[30/04/2022 15:37:02 - TRACE] VSCode language id: javascript
[30/04/2022 15:37:10 - TRACE] VSCode language id: javascript
[30/04/2022 15:37:12 - TRACE] VSCode language id: javascript
[30/04/2022 15:37:15 - TRACE] VSCode language id: javascript
[30/04/2022 15:37:17 - TRACE] VSCode language id: javascript
[30/04/2022 15:37:24 - TRACE] VSCode language id: javascript
[30/04/2022 15:37:26 - TRACE] VSCode language id: javascript
[30/04/2022 15:37:30 - TRACE] VSCode language id: javascript
[30/04/2022 15:37:33 - TRACE] VSCode language id: javascript
[30/04/2022 15:37:35 - TRACE] VSCode language id: javascript
[30/04/2022 15:38:08 - TRACE] VSCode language id: javascript
[30/04/2022 15:38:10 - TRACE] VSCode language id: javascript
[30/04/2022 15:38:12 - TRACE] VSCode language id: javascript
[30/04/2022 15:38:14 - TRACE] VSCode language id: javascript
[30/04/2022 15:38:19 - TRACE] VSCode language id: javascript
[30/04/2022 15:38:21 - TRACE] VSCode language id: javascript
[30/04/2022 15:38:23 - TRACE] VSCode language id: javascript
[30/04/2022 15:38:28 - TRACE] VSCode language id: javascript
[30/04/2022 15:38:30 - TRACE] VSCode language id: javascript
[30/04/2022 15:38:32 - TRACE] VSCode language id: javascript
[30/04/2022 15:38:34 - TRACE] VSCode language id: javascript
[30/04/2022 15:38:36 - TRACE] VSCode language id: javascript
[30/04/2022 15:38:39 - TRACE] VSCode language id: javascript
[30/04/2022 15:38:41 - TRACE] VSCode language id: javascript
[30/04/2022 15:38:43 - TRACE] VSCode language id: javascript
[30/04/2022 15:38:59 - TRACE] VSCode language id: javascript
[30/04/2022 15:39:01 - TRACE] VSCode language id: javascript
[30/04/2022 15:39:03 - TRACE] VSCode language id: javascript
[30/04/2022 15:39:05 - TRACE] VSCode language id: javascript
[30/04/2022 15:39:05 - TRACE] VSCode language id: javascript
[30/04/2022 15:39:07 - TRACE] VSCode language id: javascript
[30/04/2022 15:39:09 - TRACE] VSCode language id: javascript
[30/04/2022 15:39:12 - TRACE] VSCode language id: javascript
[30/04/2022 15:39:56 - TRACE] VSCode language id: handlebars
[30/04/2022 15:39:56 - TRACE] VSCode language id: handlebars
[30/04/2022 15:40:08 - TRACE] VSCode language id: handlebars
[30/04/2022 15:40:10 - TRACE] VSCode language id: handlebars
[30/04/2022 15:40:13 - TRACE] VSCode language id: handlebars
[30/04/2022 15:40:19 - TRACE] VSCode language id: handlebars
[30/04/2022 15:42:36 - TRACE] VSCode language id: css
[30/04/2022 15:42:37 - TRACE] VSCode language id: css
[30/04/2022 15:42:39 - TRACE] VSCode language id: css
[30/04/2022 15:42:42 - TRACE] VSCode language id: css
[30/04/2022 15:42:55 - TRACE] VSCode language id: css
[30/04/2022 15:42:57 - TRACE] VSCode language id: css
[30/04/2022 15:43:12 - TRACE] VSCode language id: css
[30/04/2022 15:43:14 - TRACE] VSCode language id: css
[30/04/2022 15:43:16 - TRACE] VSCode language id: css
[30/04/2022 15:43:17 - TRACE] VSCode language id: css
[30/04/2022 15:43:22 - TRACE] VSCode language id: css
[30/04/2022 15:43:24 - TRACE] VSCode language id: css
[30/04/2022 15:43:27 - TRACE] VSCode language id: css
[30/04/2022 15:43:29 - TRACE] VSCode language id: css
[30/04/2022 15:44:01 - TRACE] VSCode language id: css
[30/04/2022 15:44:03 - TRACE] VSCode language id: css
[30/04/2022 15:44:09 - TRACE] VSCode language id: css
[30/04/2022 15:44:11 - TRACE] VSCode language id: css
[30/04/2022 15:44:14 - TRACE] VSCode language id: css
[30/04/2022 15:44:17 - TRACE] VSCode language id: css
[30/04/2022 15:44:19 - TRACE] VSCode language id: css
[30/04/2022 15:44:20 - TRACE] VSCode language id: css
[30/04/2022 15:44:22 - TRACE] VSCode language id: css
[30/04/2022 15:44:24 - TRACE] VSCode language id: css
[30/04/2022 15:44:26 - TRACE] VSCode language id: css
[30/04/2022 15:44:42 - TRACE] VSCode language id: css
[30/04/2022 15:44:44 - TRACE] VSCode language id: css
[30/04/2022 15:45:00 - TRACE] VSCode language id: css
[30/04/2022 15:45:02 - TRACE] VSCode language id: css
[30/04/2022 15:45:20 - TRACE] VSCode language id: javascript
[30/04/2022 15:45:20 - TRACE] VSCode language id: javascript
[30/04/2022 15:45:21 - TRACE] VSCode language id: handlebars
[30/04/2022 15:45:21 - TRACE] VSCode language id: handlebars
[30/04/2022 15:45:46 - TRACE] VSCode language id: handlebars
[30/04/2022 15:46:53 - TRACE] VSCode language id: handlebars
[30/04/2022 15:46:55 - TRACE] VSCode language id: handlebars
